,dhlabid,title,authors,urn,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
0,100007286,Utredning om svømming som obligatorisk fag i skolen,,URN:NBN:no-nb_digibok_2008052004047,oai:nb.bibsys.no:999407749174702202,b12e041f6d5efe570321a2cd2831bb30,,[Oslo],19600101,1960,STUI,nob,svømming / gymnastikk,375.7972,,Faglitteratur,digibok
1,100322328,Om barne- og ungdomskriminaliteten i Norge : en utredning,"Sveri , Knut",URN:NBN:no-nb_digibok_2017012048108,oai:nb.bibsys.no:999426539634702202,6461b2a08764685bdb876e9c03bb3619,,,19600101,1960,,nob,barn / ungdom / kriminalitet / ungdomskriminalitet / årsaker / Norge / straff,,,Uklassifisert,digibok
2,100345166,Forslag til kurs i audio-visuell undervisning ved lærerskolene : Med en del meninger og utredninger om noen av problemene i samband med effektivt audio-visuelt arbeid,"Berg , Halvor",URN:NBN:no-nb_digibok_2017082409504,oai:nb.bibsys.no:990302617404702202,03f5161e849cfcd74cd1ce4b57214790,,Eik,19600101,1960,"H. Berg, Eik pr Tønsberg",nob,,371.3,,Faglitteratur,digibok
3,100422742,Utredning om tömmertilgangen og skogindustrien i Trønderlag og Helgeland i relasjon til undersøkelsene om behovet for en ny treforedlingsindustri nordenfjells,,URN:NBN:no-nb_digibok_2020102109043,oai:nb.bibsys.no:999919977002102202,6e9b7e02fc30ea460fadce0833f2a2c7,,Namsos,19600101,1960,,nob,,,,Uklassifisert,digibok
4,100131344,Motorvei E6 gjennem Fredrikstad Sarpsborg region : En utredning,,URN:NBN:no-nb_digibok_2013011606107,oai:nb.bibsys.no:990230381874702202,fab78bcb96d2ba3c329f91dff0b4193d,,Fredrikstad,19610101,1961,,nob,,,,Uklassifisert,digibok
5,100192348,Innstilling fra Utvalget for utredning av spørsmålet om Norges hjelp til utviklingslandene,,URN:NBN:no-nb_digibok_2014021805038,oai:nb.bibsys.no:990703967444702202,ea94ba46951f6faad34d9700fc8dc93e,,Oslo,19610101,1961,Utenriksdepartementet,nob,,,,Uklassifisert,digibok
6,100316688,"Den driftsøkonomiske virkning av overgang til andelsfjøs : utredning i forbindelse med planene om andelsfjøs på Nes, Hedmark","Elstrand , Eivind",URN:NBN:no-nb_digibok_2016112908078,oai:nb.bibsys.no:999623292074702202,b3023c157e3be76add5caf11a867e4fa,,,19610101,1961,,nob,,631.1,,Faglitteratur,digibok
7,100317188,Innstilling fra Utvalget for utredning av spørsmålet om Norges hjelp til utviklingslandene,,URN:NBN:no-nb_digibok_2016112908020,oai:nb.bibsys.no:990301235264702202,42194ef83f83d1e8bb3b9cf4e2672ad1,,Oslo,19610101,1961,,nob,,338.91,,Faglitteratur,digibok
8,100345177,Et norsk eller nordisk fredskorps : utredning,"Grahl-Madsen , Atle / Vogt , Edvard",URN:NBN:no-nb_digibok_2017082409522,oai:nb.bibsys.no:999430383754702202,2fab94873e91db556c00d2aa2da41eb1,,Bergen,19610101,1961,Foreningen for flyktninge- og utviklingshjelp,nob,"fredskorps / nordisk / foreningen / ""svalene"" / lokale / myndigheter / samvirke / konfliktløsning / internasjonalt / samarbeid / organisasjon / finansiering",,,Uklassifisert,digibok
9,100351173,Innstilling fra utvalget til utredning av evalueringsspörsmål i 9-årig skole : (utvalget oppnevnt av Forsöksrådet for skoleverket 19. november 1960),"Gjessing , Hans-Jørgen",URN:NBN:no-nb_digibok_2017101308031,oai:nb.bibsys.no:990215859034702202,a2ffca456e9014da6dafa98c23112c62,,Oslo,19610101,1961,Skrivemaskinstua,nob,,372.9,,Faglitteratur,digibok
10,100109038,Utredning av kunstens og kulturlivets vilkår,"Jensen , Brikt",URN:NBN:no-nb_digibok_2012082809004,oai:nb.bibsys.no:990903068564702202,ffa43b4321fbec575c9bce4f9692feec,,Oslo,19620101,1962,,nob,,,,Uklassifisert,digibok
11,100149478,Pengeordning og pengepolitikk : utvalgte deler av utredninger,,URN:NBN:no-nb_digibok_2013060608162,oai:nb.bibsys.no:990012406094702202,6379b06d2c3349975a1243106486e88d,,Bergen,19620101,1962,,nob,,332,,Faglitteratur,digibok
12,100209743,Innstilling fra utredningsutvalget for fiskesubsidiene,"Gjelsvik , Øystein",URN:NBN:no-nb_digibok_2014061206171,oai:nb.bibsys.no:999826160314702202,83121f3371cee4d214b951ad938cc062,,[S.l.],19620101,1962,[s.n.],nob,,,,Uklassifisert,digibok
13,100210530,Innstilling fra utvalget til utredning av fiskernes pensjons- og trygdeforhold,,URN:NBN:no-nb_digibok_2014061206172,oai:nb.bibsys.no:999826161394702202,fdb2849850090e46025afd6054061cc2,,[S.l.],19620101,1962,[s.n.],nob,,,,Uklassifisert,digibok
14,100256191,Utredningsmateriale om norsk utenriksøkonomi,,URN:NBN:no-nb_digibok_2015062908102,oai:nb.bibsys.no:999222804284702202,ac2773c1899708f9d9adea0985a66dd8,,Bergen,19620101,1962,NHH,nob,,330.9481,,Faglitteratur,digibok
15,100290903,Oversikter og utredninger vedrørende de europeiske markedsproblemer : tillegg II til St. meld. nr. 15 for 1961-62,,URN:NBN:no-nb_digibok_2016042648058,oai:nb.bibsys.no:999714970284702202,127db80f1b50758c86e23957301098d2,,<Oslo>,19620101,1962,,nob,,,,Uklassifisert,digibok
16,100301703,Utredning om nødvendige arealer for leiligheter,"Christensen , Kaare B.",URN:NBN:no-nb_digibok_2016070508035,oai:nb.bibsys.no:990311542984702202,4c07ce0c3933c04f9256496715fb142a,,Oslo,19620101,1962,"Bolligdirektoratet, Boligkonoret",nob,,,,Uklassifisert,digibok
17,100323633,Utdanningen av sosialarbeidere i Norge : utredning og forslag,"Lund , Bernt H.",URN:NBN:no-nb_digibok_2017020148142,oai:nb.bibsys.no:999312969194702202,d57a2e823912a93e6274977b653ba422,,[Oslo],19620101,1962,Kirke- og undervisningsdep.,nob,,,,Uklassifisert,digibok
18,100329681,Utredning fra Telegrafstyret om private TV-frekvensomformere og reléforsterkere i fjernsynutbyggingen,,URN:NBN:no-nb_digibok_2017021008013,oai:nb.bibsys.no:990229767014702202,5910f55f1dd0150b0bfc6319d868a533,,Oslo,19620101,1962,,nob,Frekvensomformere,621.388,,Faglitteratur,digibok
19,100160135,Lønnsglidningen 1950-1962 : en utredning av LO's og NAF's lønnsglidningskomité,"Ahlsen , Egil",URN:NBN:no-nb_digibok_2013072208251,oai:nb.bibsys.no:990219015114702202,21e47712bcd2c4716a2998bb8a31a6d6,,Oslo,19630101,1963,[s.n.],nob,,,,Uklassifisert,digibok
20,100282862,"Innstilling fra Utvalget for å utrede de praktiske og økonomiske sider ved opprettelse av et norsk fredskorps : også spørsmålet om ""junioreksperter"" tas med i utredningen : nedsatt av Norsk utviklingshjelp den 29. juni 1962",,URN:NBN:no-nb_digibok_2016030209054,oai:nb.bibsys.no:990007690614702202,d49b2781004ff4cbbbb5ca07154da2fc,,Oslo,19630101,1963,Utvalget,nob,,,,Uklassifisert,digibok
21,100291242,Innstilling fra Utvalget til utredning av spørsmålet om sammenslåing av de eksisterende salgsorganisasjoner for førstehåndsomsetningen av sild i Sør-Norge,,URN:NBN:no-nb_digibok_2016042108242,oai:nb.bibsys.no:990827918564702202,b225a1e1fd0f23f04afee8c6eebb0594,,,19630101,1963,,nob,,,,Uklassifisert,digibok
22,100327823,Rådmann Sig. Pedersens utredning om Hamar kommunes utvikling i tidsrommet 1. juli 1935 til 31. desember 1961,"Pedersen , Sigurd",URN:NBN:no-nb_digibok_2017030708020,oai:nb.bibsys.no:990228324244702202,45091f47154aecef0ba9e619520783bd,,[Hamar],19630101,1963,,nob,,,,Uklassifisert,digibok
23,100333715,Utredning fremlagt av Komite for regulering i kraftnett. D. 2,,URN:NBN:no-nb_digibok_2017020908035,oai:nb.bibsys.no:990229826394702202,795ce00f887047106f41667748c7965d,,Trondheim,19630101,1963,,nob,,,,Uklassifisert,digibok
24,100355984,Motorveg E6 over Glomma : utredning om hovedvegsystem i Sarpsborg-Fredrikstadområdet,,URN:NBN:no-nb_digibok_2017111709511,oai:nb.bibsys.no:990002543634702202,9b81c963bc74e981691029a933de89e3,,,19630101,1963,Vegdirektoratet,nob,,711,,Faglitteratur,digibok
25,100566016,Skattemeldingen til Stortinget - utredning eller forsvarsskrift?,"Strøm , Harald",URN:NBN:no-nb_digibok_2007050804046,oai:nb.bibsys.no:999401522074702202,ea2a822f1b7d87aff686a062ba3b48d0,,Oslo,19630101,1963,Næringsøkonomisk forskningsinstitutt,nob,juss/økonomi,336.2,,Faglitteratur,digibok
26,100028106,Felleskomitéen LO-DNA til utredning av: Demokrati i arbeidslivet : uttalelser fra LO's og DNA's grunnorganisasjoner,,URN:NBN:no-nb_digibok_2010111706092,oai:nb.bibsys.no:997514074294702202,7a8b747569c853c1836d26126523b8a3,,[S.l.],19640101,1964,[s.n.],nob,Bedriftsdemokrati,,,Uklassifisert,digibok
27,100104120,"Innstilling fra Komiteen til utredning av fremtidig virksomhet ved Arkitektavdelingen, NTH",,URN:NBN:no-nb_digibok_2012082408003,oai:nb.bibsys.no:998311633054702202,70c000ad6c8f1ee17e7225207a6a7f92,,Trondheim,19640101,1964,,nob,,607,,Faglitteratur,digibok
28,100289862,Hva kan vi gjøre for norsk skjønnlitteratur om vi hadde pengene? : utredning om norsk bokproduksjon og distribusjon,"Andenæs , Tønnes",URN:NBN:no-nb_digibok_2016042209013,oai:nb.bibsys.no:990619658124702202,74b20f4e68052a244185af59ec903af1,,Jar,19640101,1964,[s.n.],nob,,,,Uklassifisert,digibok
29,100327832,Mellomriksveg mellom Kiruna og området Narvik -Troms : en næringsgeografisk utredning,,URN:NBN:no-nb_digibok_2017030708030,oai:nb.bibsys.no:990228326704702202,c107b946e6eb7bbfd230f905adeed6ef,,,19640101,1964,Vegdirektoratets statistikkontor,nob,,388,,Faglitteratur,digibok
30,100329134,"Innstilling fra Komiteen til utredning av fremtidig virksomhet ved Bygningsingeniøravdelingen, NTH",,URN:NBN:no-nb_digibok_2017032408016,oai:nb.bibsys.no:998311633724702202,e77c8345e2cbacce7905bea08d7506da,,Trondheim,19640101,1964,,nob,,607,,Faglitteratur,digibok
31,100373755,Forskningsutredning 1964. Bilag 21 : NTNF's forskningsutredning 1964 Teknisk-naturvitenskapelig informasjonstjeneste,,URN:NBN:no-nb_digibok_2018051548501,oai:nb.bibsys.no:999919921075502202,cd5f4a2e13fc6eec4003018ee9915365,,Oslo,19640101,1964,NTNF,nob,teknisk / informasjon / forskning / utredning,,,Uklassifisert,digibok
32,100523291,NTNF's forskningsutredning 1964,,URN:NBN:no-nb_digibok_2010111205007,oai:nb.bibsys.no:999100853584702202,babd8f4ae06f2782bf0c5a36028051cd,,Oslo,19640101,1964,NTNF,nob,forskning / utredning / politikk / norge,,,Uklassifisert,digibok
33,100073666,Innstilling fra Komitéen til utredning av spørsmålet om ytterligere sentralisering av den offentlige statistikk,"Germeten , Gunnar",URN:NBN:no-nb_digibok_2012051808119,oai:nb.bibsys.no:990224255514702202,5edc565747bcec6ad64a705da133fdbf,,[Oslo],19650101,1965,,nob,,,,Uklassifisert,digibok
34,100075791,[Regionplanutredninger]. 2 : Sentralregionen : retningslinjer for byveksten,,URN:NBN:no-nb_digibok_2012052908007,oai:nb.bibsys.no:999314079314702202,21304bc82981e6a2d0e9b6d3a154b14c,,[Haslum],19650101,1965,Andersson & Skjånes,nob,regionplanlegging / oslo / akershus,,,Uklassifisert,digibok
35,100329001,Tokerudområdet : en utredning om reguleringsplanen og grunnlaget for den,"Kobbe , Helene",URN:NBN:no-nb_digibok_2017032248044,oai:nb.bibsys.no:999511858294702202,4db6fc6791c152425399480bb372a53c,,,19650101,1965,[s.n.],nob,,711,,Faglitteratur,digibok
36,100343678,Dalane i Rogaland : en næringsøkonomisk utredning med forslag til utviklingstiltak,,URN:NBN:no-nb_digibok_2017062108017,oai:nb.bibsys.no:999908983854702202,04500fc83c41bcd33a4155ff641fff24,,,19650101,1965,,nob,,330.94834,,Faglitteratur,digibok
37,100344935,Vätebomben och civilförsvaret : utdrag ur 1953 års civilförsvarsutrednings delbetänkande av år 1955,,URN:NBN:no-nb_digibok_2017081848032,oai:nb.bibsys.no:999908763494702202,b94baaf2da0718c1ae5de856344d704e,,Oslo,19650101,1965,Fredens förlag,swe,,172.4,,Faglitteratur,digibok
38,100358863,"Innstilling fra komiteen oppnevnt av Norges landbrukshøgskole for utredning av forskning og undervisning i friluftsliv, utmarksnæring, naturvern og planlegging",,URN:NBN:no-nb_digibok_2017112148538,oai:nb.bibsys.no:999418560464702202,fec20ac1ebafa864d0001488a319f5a0,,Vollebekk,19650101,1965,Norges landbrukshøgskole,nob,friluftsliv / utdanning / læring / undervisning / naturvern / planlegging,630.7,,Faglitteratur,digibok
39,100367645,Utredninger og diskusjonsemner ved IX nordiske revisorkongress Oslo 11.-14. august 1965,,URN:NBN:no-nb_digibok_2018031348023,oai:nb.bibsys.no:990201375594702202,b9c07487e27e9d7bdd3c490555e2426d,,Oslo,19650101,1965,,nob,,657,,Faglitteratur,digibok
40,100521399,De Pedagogiske seminarer i støpeskjeen : Norsk lektorlags utredning,,URN:NBN:no-nb_digibok_2007052301056,oai:nb.bibsys.no:999113747104702202,2986361997bc24578a81bb5e50d5452a,,Oslo,19650101,1965,Cappelen,nob,lærerutdanning / pedagogisk / seminar / pedagogikk / skolehistorie,370.7,,Faglitteratur,digibok
41,100529155,[Regionplanutredninger]. 1 : Oslo-Akershus : prognoser og vekstramme,,URN:NBN:no-nb_digibok_2011012405044,oai:nb.bibsys.no:997810097824702202,d01ebae73f427655b30f456705cf32ad,,[Haslum],19650101,1965,Andersson & Skjånes,nob,regionplanlegging / oslo / akershus,,,Uklassifisert,digibok
42,100555902,"Rapport til Norske boligbyggelags landsforbund om prefabrikasjon av trehus : en utredning om byggesystem, produksjon, transport og montasje. [1]",,URN:NBN:no-nb_digibok_2012041209000,oai:nb.bibsys.no:999917664744702202,0081d80b378ad4645ea527236b5d35a5,,Trondheim,19650101,1965,[Institutt for byggekunst I],nob,Ferdighus / Trehusbygging / trehusbygging / byggesystemer,,,Uklassifisert,digibok
43,100557240,Utdannelsessamfunnet : Hovedkomiteens innstilling og utredningskomiteens konklusjoner,,URN:NBN:no-nb_digibok_2012050708178,oai:nb.bibsys.no:990500548054702202,093acfcc10135cf0594d15ec764cca38,,Oslo,19650101,1965,Høyres landsstyre,nob,,,,Uklassifisert,digibok
44,100086102,Utredning av sentra og influensområder som grunnlag for regioninndeling,,URN:NBN:no-nb_digibok_2012070408180,oai:nb.bibsys.no:999410535804702202,b1f35c6ef970a1a7a92a2028a143de8f,,,19660101,1966,Andersson & Skjånes,nob,,309.2,,Faglitteratur,digibok
45,100098833,[Regionplanutredninger]. 4 : Østområdet : byutviklingsplan,,URN:NBN:no-nb_digibok_2012080709504,oai:nb.bibsys.no:999314084904702202,270e5480e0de145ff6082aa24cd2162e,,[Haslum],19660101,1966,Andersson & Skjånes,nob,regionplanlegging / oslo / akershus,,,Uklassifisert,digibok
46,100103774,Utredning om studieopplegg og studieorganisasjon ved Norges landbrukshøgskole,"Ringen , John",URN:NBN:no-nb_digibok_2012082408059,oai:nb.bibsys.no:998340568604702202,d4dba475284e65ef6e0142b74e84adf8,,Oslo,19660101,1966,Departementet,nob,,630.7,,Faglitteratur,digibok
47,100161031,Utredning och förslag,,URN:NBN:no-nb_digibok_2013073006024,oai:nb.bibsys.no:999901096314702202,6b40d45d9e8dfc60b65bb91f1b3660e0,,,19660101,1966,,swe,,,,Uklassifisert,digibok
48,100258771,Fellesfjøs og lønnsomhet : Utredning angående planene om fellesfjøs i Våler,"Knapskog , Kåre",URN:NBN:no-nb_digibok_2015070208095,oai:nb.bibsys.no:999816050444702202,3c664484dec3db199c41f7d169d1be85,,,19660101,1966,,nob,,631.1,,Faglitteratur,digibok
49,100554254,Rekrutteringen av akademikere til Nord-Norge : utredning om kortsiktige tiltak,,URN:NBN:no-nb_digibok_2011112505013,oai:nb.bibsys.no:998901105064702202,cd311d83d3d6d6b867688049cd80b987,,,19660101,1966,Kulturrådet,nob,,331.7,,Faglitteratur,digibok
50,100032599,Vannforsyning og avløpsforhold i østlandsfylkene : utredning for Østlandskomiteen 1967 : rapport. 1 : Beskrivelser og undersøkelser av vannforekomster,,URN:NBN:no-nb_digibok_2011011105037,oai:nb.bibsys.no:999725590864702202,205e865d03a813e909c9f4ee9e0788f6,,[Oslo],19670101,1967,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
51,100160935,"En modell for beregning av fremtidig studenttilgang, studentmasse og kandidatproduksjon i det postgymnasiale utredningssystem i Norge","Birkeland , Eva",URN:NBN:no-nb_digibok_2013072506012,oai:nb.bibsys.no:999515578824702202,8650a3eff72909a149d6b02866a35621,,Oslo,19670101,1967,NAVF's utredningsinstitutt,nob,,378,,Faglitteratur,digibok
52,100210470,Utredning : idrettens økonomi - dens behov,,URN:NBN:no-nb_digibok_2014061206053,oai:nb.bibsys.no:990826851504702202,9b2f4ae11c1a41a7159cc31cc6e109ae,,,19670101,1967,Norges idrettsforbund,nob,,,,Uklassifisert,digibok
53,100244171,Organisert snøforsking i Norge : utredning avgitt september 1967 av,"Skaven-Haug , Sv. / Kolderup , Niels-Henr.",URN:NBN:no-nb_digibok_2015031708118,oai:nb.bibsys.no:991013671554702202,c2efe164d4fee4a5dc12ecdfd08587ea,,Oslo,19670101,1967,[s. n.],nob,,,,Uklassifisert,digibok
54,100257632,[Regionplanutredninger]. 5 : Vestområdet : byutviklingsplan,,URN:NBN:no-nb_digibok_2015060209028,oai:nb.bibsys.no:999314086104702202,90cfe4bbc39fe56ddef888f74fa8b718,,[Haslum],19670101,1967,Andersson & Skjånes,nob,regionplanlegging / oslo / akershus,,,Uklassifisert,digibok
55,100284285,"Utredning om forskningsbehovet i norsk kjemisk industri, oktober 1967",,URN:NBN:no-nb_digibok_2016021808032,oai:nb.bibsys.no:999913921914702202,8fd2f7af05daf68177474464e0012d21,,Oslo,19670101,1967,Komiteen,nob,kjemisk / industri / forskning / fou,660,,Faglitteratur,digibok
56,100330584,"Reformer i dansk lærerutdanning : utredning, debatt, ny utdannelseslov og nye studieplaner","Østerud , Per",URN:NBN:no-nb_digibok_2017042748094,oai:nb.bibsys.no:999619550074702202,73357255155e74a488dadc44b88b2156,,[Oslo],19670101,1967,Aktuell pedagogikk,nob,lærerutdanning-dansk,370.7,,Faglitteratur,digibok
57,100083802,Metode for planlegging av utredningsarbeider,"Gulbrandsen , Odd",URN:NBN:no-nb_digibok_2012062608008,oai:nb.bibsys.no:999222456814702202,7f2a79005e49b9550fd341e85c31ad4d,,Slemdal,19680101,1968,Transportøkonomisk institutt,nob,transportplanlegging,385/388,,Faglitteratur,digibok
58,100258203,Utredning av behovet for busstasjon i Larvik,"Frostad , Trond",URN:NBN:no-nb_digibok_2015070608150,oai:nb.bibsys.no:999222551994702202,da533ba7fdb255a5e47563d42381d311,,,19680101,1968,Transportøkonomisk institutt,nob,,388,,Faglitteratur,digibok
59,100291229,Utredning og forslag til innhold av videreutdanning i individuelt sosialt arbeid og sosialt gruppearbeid,"Killén , Kari / Heap , Ken",URN:NBN:no-nb_digibok_2016042108201,oai:nb.bibsys.no:990715828604702202,c515dd027be92c878529ffbdae0e694c,,[Oslo],19680101,1968,[s.n.],nob,,,,Uklassifisert,digibok
60,100310486,Eidfjord-verkene : Vøringsfossen : utredning,,URN:NBN:no-nb_digibok_2016092809017,oai:nb.bibsys.no:990007508594702202,f3270702ffe9d3b3222e6b1a9334a2c8,,Oslo,19680101,1968,,nob,,,,Uklassifisert,digibok
61,100037939,Utredning om den offentlige informasjonsvirksomhet på de landbruksfaglige områder,,URN:NBN:no-nb_digibok_2011012506112,oai:nb.bibsys.no:999707338954702202,02d868fa06057433c7ff99cda28b8719,,Oslo,19690101,1969,NLVF,nob,informasjon / landbruksfag,353.7,,Faglitteratur,digibok
62,100038484,Innstilling fra Felleskomitéen LO-DNA til utredning av demokrati i arbeidslivet : innstilling avgitt mars 1965 : med tillegg: kongressens vedtak 1965 : DNA's landsmøtevedtak 1965 : § 9 i hovedavtalen av 1966 : samarbeidsavtalen av 1965,,URN:NBN:no-nb_digibok_2011020206002,oai:nb.bibsys.no:999404052454702202,9ea689b3d273511b157606dde401df60,,Oslo,19690101,1969,Komiteen,nob,,,,Faglitteratur,digibok
63,100074393,Utredning om 40-timersuken : avgitt 26.sept. 1969,"Bråthen , Gunnar",URN:NBN:no-nb_digibok_2012061108122,oai:nb.bibsys.no:999223301404702202,d568d8fcb98335b82bea75405d077164,,Oslo,19690101,1969,Kommunal- og arbeidsdepartementet,nob,,331.81,,Faglitteratur,digibok
64,100093552,"Utredninger, undersøkelser, oversikter, prognoser m.v. utarbeidet av Arbeidsdirektoratet i tiden 1960-1968",,URN:NBN:no-nb_digibok_2012072409054,oai:nb.bibsys.no:999221689544702202,8fbc5e9c5f776a2999ac9ab39511b0f1,,[Oslo],19690101,1969,Direktoratet,nob,,331.1,,Faglitteratur,digibok
65,100118098,Utredning om norsk eksport av frossenfisk og andre produkter av torskefisk,"Holbæk-Hanssen , Leif",URN:NBN:no-nb_digibok_2012110108026,oai:nb.bibsys.no:998130276754702202,9389a20a08f15ff0c32666a33c494f3e,,[Bergen],19690101,1969,Markedsøkonomisk institutt ved Norges handelshøyskole,nob,samfunnsøkonomi / handel / fiskeprodukter,,,Uklassifisert,digibok
66,100179817,Nordforsks miljövårdsutredning : samarbete rörande föroreningsfrågorna,"Mustelin , Nils / Åkerblom , Anders",URN:NBN:no-nb_digibok_2013111906079,oai:nb.bibsys.no:999322237884702202,28e8e4d129384513003dfc7294c72d50,,Stockholm,19690101,1969,[Nordiska rådet],swe,,,,Uklassifisert,digibok
67,100204373,Utredning om handikappidretten i Norge : grunnlag for dannelse av Norges handikappidrettsforbund,"Ellingsen , Finn",URN:NBN:no-nb_digibok_2014043006053,oai:nb.bibsys.no:999400004824702202,516fbb850336ba6590de22cf441ae2f3,,[Oslo,19690101,1969,,nob,historie / idrett / funksjonshemmede,796,,Faglitteratur,digibok
68,100363324,Innstilling fra utvalget for teknisk/økonomisk utredning av avtaksmuligheter for råstoff til sildolje og sildemel,"Sola , Einar",URN:NBN:no-nb_digibok_2018020609552,oai:nb.bibsys.no:999826196854702202,05b040fcde97b53f26f62d73ff4b7d60,,[S.l.],19690101,1969,[s.n.],nob,økonomi / teknologi / industri / fiskerier,,,Uklassifisert,digibok
69,100363325,"Innstilling fra utvalget for teknisk/økonomisk utredning av avtaksmuligheter for råstoff til sildolje og sildemel : Bilag til ... : bilag nr 2, 3, 4, 5, 6 og 7",,URN:NBN:no-nb_digibok_2018020609553,oai:nb.bibsys.no:999826197584702202,9bec0f537a58bafe3c4b4403c4855ad4,,[S.l.],19690101,1969,[s.n.],nob,,,,Uklassifisert,digibok
70,100084220,Økonomisk riktig varmeisolasjon : utredning for Den Norske stats husbank,"Fjøsne , Aamund",URN:NBN:no-nb_digibok_2012021409085,oai:nb.bibsys.no:990806760494702202,a3eabf030f5092c3630e3b293f846c86,,Oslo,19700101,1970,Norges byggforskningsinstitutt,nob,varmeisolering,,,Uklassifisert,digibok
71,100250775,Oslofjorden og dens forurensningsproblemer. 2 : Utredning av tekniske løsninger : hovedutredning,"Knudsen , Carl-Henrik / Simensen , Terje",URN:NBN:no-nb_digibok_2015052708076,oai:nb.bibsys.no:998321413304702202,4551bcdbf30920513ca97dbaff7b37df,,,19700101,1970,Norsk institutt for vannforskning,nob,Forurensning / Forurensning / oslofjorden / forurensning,614.7,,Faglitteratur,digibok
72,100257657,Utredning og forslag vedrørende boligtiltak for ungdom integrert i vanlig boligmasse,,URN:NBN:no-nb_digibok_2015060309010,oai:nb.bibsys.no:999813397274702202,8ef320e234cbb572bae3b63716551125,,Oslo,19700101,1970,Kommunen,nob,boligpolitikk / ungdom,,,Uklassifisert,digibok
73,100336602,De turistmessige og rekreative verdier i Jotunheimen og Breheimen : en utredning,"Gausemel , Jan",URN:NBN:no-nb_digibok_2017062948006,oai:nb.bibsys.no:999308959674702202,817eac7f95e091a58af60fa00e21c851,,,19700101,1970,Skrivestua,nob,,719,,Faglitteratur,digibok
74,100062972,Nord-Norge : fiske og fisketilvirkning : utredning og forslag vedr. mulighetene for utvikling av fiskerinæringen i Nord-Norge,"Farstad , Nelvin / Nore , Arne",URN:NBN:no-nb_digibok_2011111108094,oai:nb.bibsys.no:999311990854702202,05ec389e48d73e450cf534efe4bc7aa1,,[Bergen],19710101,1971,Landsdelskomiteen for Nord-Norge,nob,,,,Uklassifisert,digibok
75,100063680,Nord-Norge : bergverk : øket aktivitet på bergverksektoren : utredning og forslag. 4 : Delinnstilling,,URN:NBN:no-nb_digibok_2011111708039,oai:nb.bibsys.no:999409715004702202,5a096795fc20f7ede455a7213cee81c1,,Bodø [s.n.],19710101,1971,,nob,,,,Uklassifisert,digibok
76,100063690,"Nord-Norge : bank og kapital : utredning vedr. inntekts og formuesforhold, finansieringsbehov og finansieringsmuligheter, bankstruktur og utlånspolitikk",,URN:NBN:no-nb_digibok_2011111708051,oai:nb.bibsys.no:999311991234702202,1b0f10ecf29c90f55a14e25e6dcef95d,,Bodø,19710101,1971,Landsdelskomiteen for Nord-Norge,nob,,,,Uklassifisert,digibok
77,100340887,"Varierande klasstorlek och lagundervisning : utredningar i skolfrågor 12, Kungl. Skolöverstyrelsen",,URN:NBN:no-nb_digibok_2017070707122,oai:nb.bibsys.no:999315722314702202,f395d1a7bbe106e90cce8897028ec219,,Oslo,19710101,1971,Universitetsforlaget,swe,klassemiljø / differensiering / gruppearbeid / klassestørrelse / sverige / skolen / skoleklasser,371,,Faglitteratur,digibok
78,100353583,Utredning om planleggingen av Universitetet i Tromsø,,URN:NBN:no-nb_digibok_2017102348176,oai:nb.bibsys.no:999900553964702202,3de2c6f0e362a46a55cc05f7c824f3a2,,<Tromsø>,19710101,1971,,nob,,,,Faglitteratur,digibok
79,100359924,Utredning om idrettsanlegg i Norge,"Bentzen , Torfinn",URN:NBN:no-nb_digibok_2017112807626,oai:nb.bibsys.no:999511951904702202,e5bfbe3c0f2c0e27f64b114b0db15860,,Oslo,19710101,1971,[s.n.],und,,,,Uklassifisert,digibok
80,100032107,Utdanning av sosial- og helsepersonell : D.1 av utredning om den framtidige utdanning av sosial- og helsepersonell fra en komité nedsatt ved kgl.res.20.des.1968. Utredningen avgitt 10.april 1972,"Bjørnsson , Jon",URN:NBN:no-nb_digibok_2007071801036,oai:nb.bibsys.no:999304213704702202,e8eaa532cf8f0c89a800ac251b7d25fd,8200700240,Oslo,19720101,1972,Universitetsforl.,nob,Health Personnel / education / helsepersonell / utdanning,360.7,,Faglitteratur,digibok
81,100049695,Utdanning ved kommunallinjen ved Norges kommunal- og sosialskole : utredning fra et utvalg oppnevnt av Kirke- og undervisningsdepartementet 13. august 1971 : avgitt 12. september 1972,"Ervik , Audun",URN:NBN:no-nb_digibok_2011052706022,oai:nb.bibsys.no:999404413064702202,a3ca08435c76953bc0395cfc2e3dd297,8200700429,Oslo,19720101,1972,Universitetsforl.,nob,utdanning,352,,Faglitteratur,digibok
82,100049707,Husflidsskolene : utredning fra et utvalg oppnevnt av Kirke- og undervisningsdepartementet 26. februar 1968,"Haga , Borghild Bondevik",URN:NBN:no-nb_digibok_2011053005032,oai:nb.bibsys.no:999404398404702202,b400b6ee707fcd7a0c0707e61af3afbd,8200700127,Oslo,19720101,1972,Universitetsforl.,nob,husflidsskoler / yrkesutdanning / videregående / utdanning,680,,Faglitteratur,digibok
